,poverty,ave_household_size,p_highschool_plus,p_bachelors_plus,p_native_born,p_unemployed,p_occ_business_science_art,p_occ_service,p_occ_sales_office,p_occ_resources_construction,p_occ_production_transport,med_household_income,mean_household_income,p_household_owner_occupied,p_household_renter_occupied,p_grapi_15,p_grapi_15-19.9,p_grapi_20-24.9,p_grapi_25-29.9,p_grapi_30-34.9,p_grapi_35,total_pop,p_race_white,p_race_black,p_race_am_indian,p_race_asian,p_race_nat_hawaiian_pac_islander,p_race_other,p_race_hispanic
11378,0.0,2.79,97.6,55.7,93.1,3.2,53.2,14.3,25.8,4.1,2.6,98354.0,113693.0,77.5,22.5,4.4,9.7,4.8,16.5,7.7,56.8,6123,85.9,5.0,0.9,6.5,0.0,3.1,11.7
11379,0.0,2.83,96.5,41.0,96.6,2.9,44.4,15.1,27.3,5.9,7.3,102615.0,112992.0,82.6,17.4,2.3,22.8,24.4,12.5,8.4,29.6,6694,93.4,8.4,0.0,0.5,0.0,0.5,1.7
11380,0.0,2.49,78.5,23.0,100.0,0.0,24.6,42.4,22.9,0.0,10.2,61761.0,72409.0,55.1,44.9,38.7,0.0,0.0,0.0,61.3,0.0,172,79.7,33.7,0.0,0.0,0.0,0.0,0.0
11381,0.0,2.02,84.1,15.9,98.3,1.8,24.8,15.6,21.1,17.4,21.1,35417.0,55546.0,47.3,52.7,3.3,31.1,1.1,7.8,16.7,40.0,461,91.3,9.1,1.7,0.0,0.0,0.0,13.9
11382,0.0,2.58,88.1,15.9,92.0,9.5,26.1,23.4,28.4,9.3,12.9,59284.0,68227.0,36.0,64.0,12.0,12.1,13.7,11.8,8.4,42.0,24927,4.0,91.3,0.8,0.8,0.0,4.1,6.1
11383,0.0,2.43,93.2,31.7,89.2,8.7,40.8,19.7,23.3,5.9,10.3,75739.0,89607.0,46.5,53.5,6.8,14.6,16.4,14.6,12.4,35.2,12963,6.0,93.7,1.2,0.7,0.0,1.0,5.0
11385,0.0,2.47,91.4,49.6,97.1,3.0,52.1,12.3,21.0,8.8,5.8,105391.0,115507.0,69.7,30.3,18.3,34.3,6.1,5.9,5.7,29.8,3921,93.6,2.6,0.0,3.0,0.8,0.0,4.5
11386,0.0,2.7,90.2,57.5,69.2,6.5,56.9,16.1,15.1,4.9,7.0,87115.0,118293.0,54.0,46.0,13.1,10.7,22.4,11.1,12.9,29.9,17643,52.3,37.1,0.7,7.6,0.4,6.4,10.8
11388,0.0,2.64,86.6,22.7,96.2,3.1,29.8,19.7,22.2,14.7,13.7,71903.0,88002.0,71.0,29.0,7.6,10.4,20.5,5.0,2.4,54.2,6762,94.0,6.3,0.7,1.0,0.0,0.6,3.3
11389,0.0,2.72,91.8,31.5,90.0,7.4,49.2,0.0,16.7,11.9,22.2,75625.0,80315.0,83.8,16.2,0.0,0.0,0.0,100.0,0.0,0.0,201,100.0,0.0,0.0,0.0,0.0,0.0,0.0
11390,0.0,2.67,92.5,23.4,93.1,11.2,34.3,26.1,25.1,6.9,7.7,68510.0,79032.0,31.6,68.4,7.8,16.2,17.8,14.0,7.4,36.8,8278,3.8,90.0,1.1,1.3,0.0,6.0,6.9
11391,0.0,4.0,14.9,0.0,38.3,13.8,19.6,16.1,8.9,55.4,0.0,47083.0,52931.0,25.0,75.0,0.0,16.7,0.0,0.0,33.3,50.0,128,71.9,0.0,3.9,0.0,0.0,24.2,75.8
11392,0.0,2.54,90.6,26.5,98.4,8.5,31.3,20.3,25.5,9.9,13.1,68879.0,82636.0,70.6,29.4,10.6,9.0,7.8,17.9,14.5,40.1,6496,98.7,1.2,0.7,1.4,0.0,0.3,2.7
11393,1.0,2.13,84.3,37.2,95.8,17.5,36.1,10.6,20.6,27.1,5.6,59013.0,73557.0,91.4,8.6,0.0,0.0,0.0,0.0,0.0,100.0,791,100.0,0.0,1.8,0.0,0.0,0.0,0.0
11394,0.0,4.82,83.3,5.2,94.9,6.6,8.7,19.3,10.6,23.8,37.6,74214.0,82601.0,91.5,8.5,0.0,0.0,0.0,100.0,0.0,0.0,684,100.0,2.3,0.0,0.0,0.0,0.0,0.0
11395,0.0,2.4,95.5,54.5,89.6,3.8,57.5,11.0,24.2,4.8,2.4,89007.0,111995.0,74.4,25.6,13.1,8.3,9.5,7.2,5.8,56.1,10548,85.3,5.1,0.4,9.8,0.0,0.8,2.0
11396,0.0,2.47,95.6,19.2,100.0,0.0,26.9,17.3,25.0,9.6,21.2,70962.0,77314.0,93.2,6.8,100.0,0.0,0.0,0.0,0.0,0.0,291,70.1,29.9,0.0,0.0,0.0,0.0,0.0
11397,0.0,2.36,95.8,63.7,90.0,5.0,55.8,15.7,22.7,2.1,3.6,82062.0,116041.0,59.3,40.7,11.0,10.7,11.2,9.7,7.5,49.9,58766,80.0,14.8,0.8,6.1,0.1,1.2,4.4
11398,0.0,2.7,88.9,15.7,93.7,5.6,25.4,26.3,20.5,10.3,17.5,63750.0,63364.0,65.1,34.9,12.4,6.2,20.0,7.6,6.2,47.6,1207,70.3,28.4,0.0,5.3,2.6,0.0,6.7
11399,0.0,3.32,97.1,79.0,65.0,3.3,73.4,5.6,15.7,2.2,3.1,225104.0,284682.0,93.8,6.2,29.5,10.0,8.9,10.5,3.7,37.4,12204,59.4,4.3,1.0,38.6,0.0,0.6,5.1
11402,0.0,2.36,86.5,16.6,97.6,2.6,26.9,18.1,28.1,12.2,14.7,55921.0,63068.0,47.1,52.9,12.5,15.9,5.7,5.1,18.2,42.6,826,92.4,9.1,0.6,0.7,0.0,0.4,2.2
11403,0.0,2.77,95.4,76.2,80.0,4.9,69.8,10.3,10.9,7.2,1.8,135292.0,151408.0,76.3,23.7,0.0,16.2,8.4,23.0,2.6,49.7,2645,72.3,12.5,0.3,12.2,0.5,7.4,14.9
11404,0.0,2.2,94.2,36.7,97.8,2.0,43.6,8.8,27.8,8.6,11.2,84063.0,87650.0,81.4,18.6,1.9,20.8,20.8,20.8,3.8,32.1,650,36.6,64.8,0.5,0.0,0.0,0.2,1.2
11405,0.0,3.3,96.3,66.7,81.4,4.8,62.9,8.1,18.8,5.8,4.4,146637.0,155784.0,86.2,13.8,23.2,11.9,13.4,7.4,8.9,35.3,11022,69.2,12.0,1.5,21.4,0.3,1.6,11.3
11406,0.0,3.34,100.0,0.0,100.0,0.0,33.9,49.2,0.0,16.9,0.0,81250.0,88872.0,68.8,31.3,0.0,0.0,0.0,100.0,0.0,0.0,107,100.0,0.0,0.0,0.0,0.0,0.0,0.0
11407,0.0,2.27,90.4,21.7,89.1,4.1,19.6,25.8,23.9,14.7,16.0,59643.0,65513.0,77.6,22.4,0.0,28.0,48.0,0.0,0.0,24.0,304,80.6,24.0,1.3,0.3,0.0,4.6,10.5
11408,0.0,2.73,93.5,28.4,92.5,4.5,41.8,17.3,25.9,6.5,8.5,91426.0,102167.0,68.9,31.1,9.5,13.9,13.1,12.6,8.2,42.7,73223,36.3,61.5,2.0,5.2,0.3,1.4,6.6
11409,0.0,2.52,86.1,19.6,92.9,11.4,30.7,20.4,31.1,6.8,11.1,65466.0,73036.0,57.1,42.9,5.6,4.7,14.4,9.8,15.9,49.5,11569,5.6,93.0,1.8,1.1,0.0,1.5,5.0
11410,0.0,2.7,89.2,32.3,92.7,4.5,44.5,13.2,22.0,11.6,8.7,83438.0,107828.0,79.6,20.4,11.6,9.8,22.1,6.9,13.8,35.7,6048,89.7,7.7,2.6,3.3,0.0,0.2,7.8
11411,0.0,2.57,93.5,68.4,87.0,3.8,62.1,6.8,20.8,9.7,0.6,113750.0,132520.0,89.8,10.2,8.0,0.0,44.0,0.0,0.0,48.0,633,80.9,17.9,1.3,2.2,0.0,1.1,2.1
11413,1.0,3.55,63.6,0.0,100.0,0.0,6.5,0.0,0.0,41.3,52.2,35052.0,28487.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,167,29.9,86.2,0.0,0.0,0.0,0.0,0.0
11414,0.0,2.48,85.8,13.8,100.0,12.6,18.3,27.9,26.4,8.7,18.6,42128.0,47960.0,76.3,23.7,10.1,25.9,7.0,23.4,3.2,30.4,2045,99.9,1.0,0.2,0.2,0.0,0.0,0.0
11415,0.0,3.15,93.4,47.3,82.2,3.9,49.6,17.1,23.2,4.7,5.4,118793.0,134555.0,97.2,2.8,32.1,0.0,0.0,39.3,0.0,28.6,4341,76.3,17.7,0.8,8.3,0.0,1.4,13.6
11416,0.0,2.42,87.2,32.8,94.7,5.6,41.4,19.0,22.6,9.7,7.3,60984.0,79865.0,50.6,49.4,11.8,12.2,17.1,9.3,6.2,43.4,18557,85.3,11.1,0.9,4.7,0.0,2.0,7.4
11417,0.0,2.4,93.3,33.7,95.1,7.3,36.2,27.7,24.9,8.6,2.6,57805.0,81385.0,71.3,28.7,1.6,19.9,11.9,6.9,1.3,58.4,4119,92.6,4.7,1.5,3.0,0.0,0.6,3.4
11418,0.0,2.81,92.6,35.7,92.7,4.4,52.9,12.4,20.0,3.0,11.7,112808.0,119997.0,92.5,7.5,3.7,25.1,7.5,24.6,24.1,15.0,8102,11.1,84.7,2.3,1.8,0.0,3.7,5.4
11419,1.0,2.28,76.7,31.1,73.8,5.1,36.0,14.7,27.3,6.0,16.0,49028.0,69773.0,84.9,15.1,0.0,0.0,0.0,37.5,0.0,62.5,363,61.4,19.6,0.0,4.1,0.0,14.9,14.9
11421,0.0,3.27,77.1,35.7,54.5,7.4,35.6,26.9,18.3,12.4,6.9,79369.0,92668.0,65.3,34.7,6.3,9.1,18.1,12.2,8.6,45.7,50095,39.4,18.6,1.0,14.6,0.4,30.2,42.6
11423,0.0,2.66,95.2,39.8,86.3,3.4,43.1,16.8,23.9,8.9,7.3,86943.0,99285.0,80.2,19.8,6.9,19.6,22.9,13.2,6.0,31.3,9660,70.6,15.5,1.6,13.1,0.0,2.3,3.2
11424,0.0,2.84,85.6,41.8,58.8,9.4,44.7,19.0,19.7,7.5,9.1,72840.0,88731.0,36.3,63.7,4.9,10.5,13.6,15.4,7.5,48.2,19525,24.2,53.2,0.4,7.9,0.1,17.2,22.2
11425,0.0,2.71,81.0,15.3,97.7,7.7,16.7,28.0,36.3,12.0,7.1,45417.0,55285.0,72.3,27.7,0.0,0.0,20.2,10.7,2.4,66.7,869,89.5,9.2,1.5,0.6,0.0,2.3,6.8
11426,1.0,2.06,84.7,15.6,99.2,6.0,36.8,14.6,23.7,7.4,17.5,38295.0,50662.0,34.0,66.0,19.5,12.2,10.2,19.7,6.8,31.7,2091,96.8,3.1,1.0,1.7,0.0,0.0,1.4
11428,0.0,2.28,79.0,9.7,99.3,10.7,18.7,22.9,19.3,12.1,27.0,52146.0,62203.0,72.3,27.7,14.9,0.0,24.9,35.3,0.0,24.9,2048,99.3,2.4,1.9,0.0,0.0,0.0,0.7
11430,0.0,2.75,89.3,31.2,81.4,6.7,38.1,17.1,28.5,6.2,10.1,66030.0,80456.0,64.6,35.4,10.0,9.2,15.0,18.8,8.8,38.2,39296,24.3,61.3,0.9,14.2,0.3,0.9,6.1
11431,0.0,3.68,64.3,11.7,58.0,6.7,17.9,29.0,18.5,20.3,14.3,70263.0,78253.0,72.9,27.1,3.6,7.7,15.2,10.2,10.2,53.2,7784,24.4,50.4,3.8,3.4,0.0,20.4,41.4
11432,0.0,3.07,97.2,59.4,88.6,6.5,59.3,12.9,20.4,2.6,4.7,146688.0,170872.0,92.0,8.0,14.7,23.3,0.0,18.1,0.0,44.0,4426,13.6,84.3,1.3,2.1,0.0,1.4,2.4
11433,0.0,2.49,91.4,33.5,97.0,2.6,37.1,24.5,19.0,9.4,9.9,92955.0,110379.0,78.0,22.0,11.1,11.1,11.1,4.4,3.3,58.9,1084,95.0,3.3,0.3,2.1,0.0,0.5,3.0
11436,0.0,2.59,92.1,20.9,98.6,3.3,11.9,30.2,33.2,13.4,11.4,48500.0,59754.0,79.7,20.3,0.0,0.0,100.0,0.0,0.0,0.0,357,100.0,1.4,0.0,0.0,0.0,0.0,7.3
11437,0.0,2.6,94.6,33.9,91.4,6.1,40.9,19.0,25.1,8.4,6.5,91643.0,100840.0,67.8,32.2,12.1,23.3,9.7,16.3,5.5,33.1,16275,93.7,3.5,0.3,3.3,0.0,1.2,2.3
11438,0.0,2.37,83.1,13.6,96.3,5.6,30.0,16.2,21.6,17.6,14.6,53875.0,71741.0,72.9,27.1,4.4,12.3,4.4,17.7,29.7,31.4,2904,97.6,2.9,3.4,1.7,0.0,2.3,5.9
11439,0.0,2.08,88.5,21.4,95.9,7.1,24.2,22.8,31.6,12.8,8.6,48313.0,59498.0,60.0,40.0,16.8,14.0,12.4,4.4,16.2,36.3,5511,98.0,1.4,0.4,0.6,0.0,0.6,1.0
11440,0.0,2.4,92.3,30.6,92.4,4.2,39.5,17.4,23.1,7.8,12.2,61919.0,78483.0,75.4,24.6,14.6,11.1,16.1,7.1,9.1,42.0,28748,95.2,1.5,0.3,3.2,0.2,0.8,6.9
11441,0.0,2.4,94.2,41.8,95.9,4.8,49.3,14.2,20.8,9.2,6.6,78638.0,92614.0,70.0,30.0,5.7,15.4,16.2,16.2,12.2,34.3,17218,97.8,2.6,0.4,1.7,0.0,0.3,2.7
11442,0.0,2.34,94.4,63.7,87.2,11.3,33.1,33.0,25.7,3.4,4.8,36648.0,64327.0,36.1,63.9,6.6,5.5,13.1,10.3,7.6,56.9,20084,79.6,6.3,0.7,14.5,0.6,1.7,5.9
11443,0.0,2.2,96.2,66.7,88.7,2.6,63.2,13.5,15.8,1.9,5.6,83910.0,127737.0,63.7,36.3,7.7,9.7,11.0,17.8,15.3,38.4,8788,88.2,4.2,0.7,7.4,0.2,2.0,4.2
11444,0.0,2.4,97.0,70.0,81.4,3.6,68.5,10.0,16.1,2.3,3.2,103594.0,131213.0,60.9,39.1,16.0,16.5,16.8,13.0,8.1,29.6,44992,85.2,2.6,0.6,14.2,0.0,1.2,4.3
11445,0.0,2.43,83.9,15.2,95.4,12.1,28.7,22.5,22.6,6.7,19.6,46469.0,56799.0,62.3,37.7,14.7,11.9,10.1,13.9,5.0,44.3,8394,94.3,2.6,0.2,0.8,0.0,3.9,6.6
11446,0.0,2.56,89.1,31.2,90.2,6.7,38.7,16.6,24.5,7.1,13.1,70136.0,86490.0,66.3,33.7,11.5,12.2,11.1,15.6,14.7,35.0,44326,89.2,4.7,0.6,5.0,0.1,2.4,6.8
11447,0.0,1.97,94.0,37.7,87.7,4.2,48.0,16.2,16.6,12.3,6.9,63063.0,78114.0,49.2,50.8,7.7,27.7,18.3,13.5,8.8,24.0,2679,88.8,3.2,4.4,8.0,0.0,2.6,1.5
11448,0.0,2.4,92.5,24.9,97.3,4.5,44.1,16.1,26.0,4.0,9.8,57805.0,74466.0,74.6,25.4,23.7,16.1,4.3,11.3,11.8,32.8,2008,96.7,1.9,0.0,1.6,0.0,1.7,1.7
11449,0.0,2.32,94.7,36.6,87.8,5.2,33.5,24.2,22.3,12.1,7.9,66864.0,90792.0,74.8,25.2,9.3,11.6,14.9,8.9,10.8,44.7,44325,93.1,5.2,1.0,0.7,0.3,1.5,4.2
11450,0.0,2.3,97.9,37.7,100.0,1.5,33.7,35.8,24.8,0.0,5.7,47602.0,67815.0,62.7,37.3,0.0,0.0,26.2,8.0,0.0,65.8,1156,100.0,0.0,0.0,0.0,0.0,0.0,0.0
11451,0.0,2.57,89.2,32.4,94.6,6.7,42.1,27.8,14.2,7.8,8.1,77948.0,80192.0,58.9,41.1,11.9,4.4,12.6,25.6,17.2,28.2,2955,93.1,3.3,0.0,7.8,0.0,0.0,0.0
11452,0.0,2.49,94.7,25.7,89.6,10.2,35.4,20.9,22.9,7.9,13.0,84914.0,102493.0,73.5,26.5,16.9,0.0,15.6,13.0,17.3,37.2,5246,90.7,1.9,0.0,5.0,0.0,3.0,3.4
11453,0.0,2.64,96.5,72.7,77.7,4.4,69.4,8.5,16.3,3.5,2.4,118370.0,161016.0,63.4,36.6,17.8,15.4,14.9,8.2,9.2,34.4,25965,82.2,2.2,0.3,17.4,0.0,0.7,4.8
11454,0.0,2.33,94.3,48.2,93.9,5.3,46.8,17.1,21.3,6.6,8.2,77893.0,107530.0,60.7,39.3,13.0,11.3,12.2,14.4,6.8,42.4,41431,96.5,1.7,0.4,2.1,0.1,0.9,4.2
11455,1.0,2.21,87.4,27.0,98.0,4.3,25.5,34.5,17.3,6.4,16.4,65500.0,81224.0,96.2,3.8,0.0,100.0,0.0,0.0,0.0,0.0,344,98.0,0.0,0.0,2.0,0.0,0.0,0.0
11456,0.0,2.15,76.8,23.3,84.9,6.7,37.2,15.1,25.1,9.0,13.6,49605.0,77932.0,63.2,36.8,17.4,13.7,10.4,9.8,2.8,45.8,4852,97.3,2.3,1.3,1.0,0.0,1.2,1.6
11457,1.0,2.36,86.1,47.4,71.7,7.3,48.6,20.9,20.1,4.1,6.2,62021.0,95114.0,35.3,64.7,12.8,11.6,11.7,11.7,10.8,41.3,669158,57.1,28.7,1.0,10.5,0.2,7.9,19.4
11458,0.0,2.01,100.0,49.8,98.3,5.9,42.0,34.3,7.5,13.3,3.0,58192.0,73848.0,80.7,19.3,17.0,52.8,13.2,17.0,0.0,0.0,1270,100.0,0.0,0.0,0.0,0.0,0.0,1.3
11460,0.0,2.61,94.1,41.5,83.7,6.0,47.1,16.0,21.7,8.4,6.8,88993.0,105313.0,72.7,27.3,16.5,11.5,12.1,9.1,9.6,41.2,37082,84.2,4.4,0.9,12.0,0.0,0.8,2.0
11461,0.0,1.88,100.0,66.7,99.3,3.6,56.2,17.7,13.8,4.6,7.7,57353.0,84440.0,90.6,9.4,0.0,24.6,0.0,22.8,52.6,0.0,1885,97.7,2.3,0.0,0.0,0.0,0.0,0.3
11462,1.0,2.48,95.7,33.5,94.0,8.4,26.0,20.8,39.1,4.1,10.1,62979.0,72962.0,36.5,63.5,13.3,12.2,10.3,10.6,13.4,40.3,9003,84.6,12.9,0.7,2.5,0.2,2.3,3.7
11463,1.0,2.9,81.3,17.6,72.1,9.7,25.7,27.5,25.1,6.7,15.0,52393.0,67210.0,54.0,46.0,9.9,8.5,12.2,14.3,10.0,45.1,95161,44.4,43.6,0.9,2.4,0.3,12.4,10.6
11464,0.0,2.19,91.5,28.1,89.2,0.0,43.2,15.9,18.5,8.6,13.9,60469.0,84820.0,54.7,45.3,26.4,24.8,32.2,9.1,0.0,7.4,724,96.1,0.0,1.2,8.0,0.0,0.0,0.0
11465,0.0,2.32,97.1,83.0,72.6,3.6,76.1,7.2,13.5,1.3,1.9,111289.0,154955.0,50.9,49.1,10.5,14.1,15.1,11.6,11.3,37.4,59246,78.8,4.6,0.8,18.2,0.2,1.9,5.9
11466,0.0,2.72,95.2,53.6,78.3,4.9,51.4,13.7,22.4,6.9,5.6,99254.0,123122.0,70.2,29.8,14.5,14.2,13.9,16.7,11.6,29.1,26103,78.1,5.7,0.3,17.7,0.0,0.7,2.0
11467,0.0,2.26,93.1,31.3,93.8,6.2,43.6,22.3,20.7,7.1,6.4,72383.0,103338.0,71.1,28.9,13.9,31.2,22.7,1.5,1.8,28.8,3451,92.6,8.2,1.1,1.8,0.0,0.6,2.3
11468,0.0,2.12,94.7,76.5,71.8,5.2,72.7,8.5,14.5,1.5,2.8,89145.0,125041.0,36.2,63.8,13.5,13.4,13.9,13.9,8.6,36.8,110893,70.5,12.5,0.8,17.8,0.3,2.8,8.8
11469,0.0,1.9,96.9,55.9,93.1,5.6,40.6,21.7,22.6,7.5,7.5,58015.0,141920.0,69.3,30.7,11.0,0.0,13.4,2.9,7.2,65.6,1373,93.7,6.3,1.5,0.0,0.0,0.4,5.5
11470,1.0,3.03,69.8,17.4,54.4,5.5,20.9,30.2,18.6,11.0,19.3,51839.0,65332.0,25.7,74.3,11.7,10.3,13.1,12.4,11.5,40.8,39272,80.1,36.6,0.5,4.1,0.0,9.8,65.9
11471,0.0,2.71,86.4,23.2,100.0,14.9,22.3,32.8,35.8,0.0,9.1,73189.0,62712.0,61.8,38.2,23.7,60.5,0.0,0.0,15.8,0.0,539,100.0,0.0,1.3,0.0,0.0,0.0,3.3
11472,0.0,2.7,93.2,18.1,98.7,7.2,23.1,20.2,25.4,15.8,15.5,60000.0,69470.0,74.2,25.8,12.5,4.7,0.0,4.7,9.4,68.8,815,98.5,1.1,0.5,0.0,0.0,0.4,4.2
11473,0.0,2.37,85.4,17.2,91.5,8.0,28.9,21.6,26.2,7.8,15.5,48866.0,61955.0,57.3,42.7,10.4,11.8,12.2,13.7,12.5,39.4,55778,88.7,5.2,0.7,2.4,0.0,5.6,19.8
11474,0.0,2.47,88.4,30.2,85.5,4.2,32.0,20.0,21.0,14.8,12.2,56621.0,66541.0,41.5,58.5,8.9,17.2,13.1,16.3,10.1,34.4,7150,92.5,7.0,0.2,1.8,0.1,3.1,18.2
11475,0.0,2.72,98.3,79.2,82.7,1.4,73.7,5.2,14.8,4.3,1.9,143712.0,174560.0,86.2,13.8,20.4,9.2,23.4,10.9,0.0,36.2,6832,87.7,0.8,0.2,12.3,0.0,0.7,2.0
11476,0.0,3.1,97.1,65.1,85.0,4.5,67.7,8.1,17.2,4.9,2.1,160119.0,187829.0,91.9,8.1,0.0,0.0,0.0,49.2,0.0,50.8,2766,85.4,0.1,0.3,15.5,0.0,0.7,0.9
11477,0.0,2.51,94.2,41.2,92.1,4.4,46.4,14.8,23.3,6.6,8.9,79795.0,99109.0,70.0,30.0,10.6,13.5,12.4,12.5,9.2,41.8,27527,95.4,2.1,0.5,2.7,0.0,1.3,4.3
11478,0.0,2.47,93.6,48.9,85.3,5.0,50.7,14.5,21.8,6.2,6.7,89514.0,121222.0,69.1,30.9,14.7,9.6,11.5,7.9,11.5,44.7,25377,86.0,8.9,0.5,3.4,0.0,3.5,8.3
11479,0.0,2.93,98.5,88.1,93.4,0.0,76.1,9.4,11.2,0.0,3.3,124539.0,103783.0,37.1,62.9,0.0,0.0,61.2,38.8,0.0,0.0,946,90.6,10.7,0.0,3.4,0.0,1.3,7.7
11480,0.0,1.96,96.0,49.7,96.5,5.1,42.1,15.8,26.7,7.2,8.3,71685.0,98278.0,88.9,11.1,9.7,13.3,18.6,0.0,16.8,41.6,2368,98.6,0.0,0.0,1.4,0.0,0.0,0.0
11481,0.0,1.91,98.1,32.2,90.3,5.3,23.3,28.0,35.3,11.0,2.4,46721.0,64635.0,57.3,42.7,3.0,9.7,2.7,7.9,9.6,67.1,3187,91.7,10.0,0.0,0.0,0.0,0.9,4.0
11482,1.0,2.91,95.1,24.8,91.6,8.4,46.8,5.8,31.0,10.0,6.4,63500.0,85991.0,46.0,54.0,27.3,13.2,59.5,0.0,0.0,0.0,1776,73.9,18.6,3.6,6.0,0.6,1.2,12.0
11483,0.0,2.86,99.1,77.8,83.6,1.7,70.4,8.9,14.2,5.0,1.5,175461.0,257595.0,95.3,4.7,0.0,35.5,0.0,0.0,0.0,64.5,2385,86.3,4.2,1.1,9.4,0.0,0.0,1.1
11484,0.0,2.43,99.3,79.8,95.6,8.3,65.7,10.6,13.3,4.3,6.2,150625.0,185122.0,80.6,19.4,36.8,13.2,27.4,7.5,7.5,7.5,1426,97.3,0.0,0.0,1.1,0.0,1.7,4.3
11485,0.0,2.54,89.0,26.3,100.0,6.0,37.0,21.8,19.7,7.1,14.4,64338.0,78008.0,87.2,12.8,22.0,30.5,28.8,10.2,8.5,0.0,1167,97.4,0.0,1.5,0.0,0.0,1.5,2.7
11486,0.0,1.94,96.5,49.5,95.9,8.1,30.9,32.9,19.8,13.3,3.1,62226.0,93545.0,83.3,16.7,8.2,3.6,8.8,8.8,16.0,54.6,2494,95.4,0.0,0.0,0.0,0.0,4.6,4.6
11487,0.0,2.6,97.6,33.3,94.7,2.8,38.9,12.5,22.2,8.3,18.1,82995.0,93288.0,53.4,46.6,26.1,29.8,4.4,14.3,8.3,17.1,2675,94.3,5.6,2.3,4.8,0.0,0.9,7.6
11488,0.0,2.25,88.8,32.6,91.7,8.9,26.5,31.0,25.6,9.3,7.6,61369.0,79924.0,74.3,25.7,1.8,16.0,10.4,7.7,9.0,55.2,6079,87.5,8.5,3.2,2.3,0.0,3.7,1.3
11489,0.0,2.22,94.9,35.3,95.4,6.6,41.9,15.3,28.4,6.7,7.7,61004.0,74556.0,56.7,43.3,18.4,11.5,12.2,12.2,7.3,38.4,16051,94.1,2.9,0.6,2.8,0.0,1.8,5.8
11490,0.0,2.18,94.3,48.8,92.6,2.8,46.3,20.3,20.3,9.4,3.7,76514.0,98326.0,91.4,8.6,0.0,0.0,11.9,53.1,0.0,35.0,5101,92.9,4.5,0.6,2.4,0.3,0.2,1.4
11491,1.0,2.36,95.3,26.8,94.3,7.6,42.2,16.4,25.8,8.2,7.4,72250.0,73641.0,68.4,31.6,20.2,21.7,5.1,30.8,5.1,17.2,1636,92.7,6.0,0.0,0.7,0.0,0.6,5.0
11492,0.0,2.44,98.3,59.9,97.9,6.3,53.9,14.6,23.1,5.0,3.4,88393.0,120415.0,93.2,6.8,0.0,12.9,10.8,0.0,10.8,65.6,3642,99.3,0.0,0.0,0.0,0.0,0.7,2.1
11493,0.0,1.92,97.3,24.5,97.2,0.0,26.4,19.5,1.4,9.9,42.9,57031.0,70072.0,80.5,19.5,30.0,0.0,10.0,0.0,60.0,0.0,704,94.3,4.5,0.0,0.0,0.0,1.1,1.1
11494,0.0,2.51,97.8,56.6,98.4,3.0,65.2,5.3,21.8,6.3,1.4,122337.0,130080.0,84.4,15.6,47.2,15.3,0.0,0.0,25.0,12.5,1319,100.0,0.0,0.0,0.0,0.0,0.0,0.0
11495,1.0,2.89,79.9,19.6,59.0,7.2,23.9,29.9,23.5,8.2,14.4,57254.0,70588.0,39.7,60.3,8.8,11.9,9.6,11.2,11.0,47.5,45212,64.0,23.9,0.6,7.8,0.1,9.7,22.9
11496,1.0,2.27,72.8,14.7,80.4,10.2,26.1,24.6,22.1,11.3,15.9,39328.0,52969.0,36.2,63.8,16.3,12.2,12.2,11.1,9.1,39.2,89258,84.8,8.2,2.1,2.3,0.3,7.1,9.8
11497,0.0,1.69,92.9,44.2,82.5,2.8,43.0,22.4,22.9,4.8,6.9,42935.0,70127.0,48.4,51.6,3.1,11.2,11.6,18.8,9.4,45.8,3619,83.1,6.9,0.0,8.6,0.0,5.4,1.6
11498,0.0,2.43,97.4,44.4,88.7,1.0,47.8,19.7,21.9,1.2,9.3,57273.0,96369.0,62.4,37.6,12.5,7.3,4.3,42.1,13.0,20.8,2742,96.1,0.1,0.0,5.6,0.0,0.0,4.0
11499,1.0,2.61,82.4,20.7,88.6,10.1,28.2,21.7,25.7,7.8,16.6,51412.0,65885.0,52.7,47.3,10.9,13.3,10.2,10.3,9.9,45.4,40666,84.0,6.0,1.1,4.7,0.4,8.0,26.5
11500,0.0,2.89,97.8,28.2,96.0,3.8,33.5,26.4,19.3,8.1,12.7,92250.0,97167.0,82.5,17.5,50.6,26.2,9.9,0.0,0.0,13.3,4450,99.8,0.0,0.5,0.0,0.0,0.2,5.6
11501,0.0,2.31,89.6,36.4,93.1,7.4,38.3,23.1,25.0,6.4,7.2,69309.0,91481.0,40.0,60.0,8.1,12.2,15.7,13.7,11.7,38.5,5633,87.6,11.3,0.0,1.1,0.0,0.0,3.1
11502,0.0,2.44,89.7,47.1,73.2,5.0,41.9,23.0,21.0,8.2,5.9,73182.0,95819.0,54.5,45.5,11.8,11.5,10.9,13.0,10.2,42.6,71232,77.0,9.6,0.8,8.7,0.2,8.2,16.3
11503,0.0,2.81,96.1,56.0,92.2,5.4,53.8,12.4,23.3,5.5,5.0,111935.0,139886.0,81.3,18.7,14.6,12.4,22.6,15.2,6.8,28.3,32843,92.7,2.2,0.3,6.6,0.1,0.7,2.2
